id_funcionario,data_avaliacao,nota,comentario
689,2024-02-26,1,Bom desempenho
689,2025-04-16,5,Bom desempenho
689,2024-01-04,4,Regular
690,2023-11-25,5,Excelente
690,2022-09-09,1,Precisa melhorar
690,2025-10-24,1,Excelente
691,2022-01-22,2,Excelente
691,2024-06-04,1,Precisa melhorar
691,2024-04-20,1,Precisa melhorar
691,2025-10-14,2,Regular
691,2024-06-03,4,Bom desempenho
692,2025-07-02,1,Bom desempenho
692,2025-02-25,4,Bom desempenho
693,2025-03-30,3,Bom desempenho
693,2024-05-31,1,Precisa melhorar
693,2024-03-15,5,Regular
694,2024-12-02,3,Precisa melhorar
694,2025-03-19,2,Precisa melhorar
695,2023-12-27,1,Precisa melhorar
695,2023-03-19,5,Regular
695,2025-06-09,1,Regular
696,2025-10-22,5,Precisa melhorar
696,2024-07-16,3,Precisa melhorar
696,2024-08-21,5,Bom desempenho
697,2022-02-03,3,Excelente
697,2021-08-02,3,Regular
697,2022-08-26,4,Regular
697,2024-03-30,3,Excelente
697,2023-06-10,3,Bom desempenho
698,2025-04-29,4,Bom desempenho
698,2025-10-11,5,Regular
698,2025-06-07,5,Precisa melhorar
699,2024-06-27,2,Precisa melhorar
699,2024-02-24,1,Precisa melhorar
699,2025-10-26,4,Excelente
699,2025-10-01,2,Regular
699,2024-11-22,5,Regular
700,2023-01-07,5,Precisa melhorar
700,2025-07-23,1,Bom desempenho
700,2025-03-10,1,Excelente
700,2022-12-04,3,Bom desempenho
700,2025-08-28,3,Bom desempenho
701,2025-07-30,2,Regular
701,2025-06-21,2,Regular
701,2025-10-02,5,Regular
702,2025-10-22,1,Bom desempenho
702,2025-10-26,4,Bom desempenho
702,2025-10-26,5,Precisa melhorar
702,2025-10-27,1,Regular
702,2025-10-22,1,Precisa melhorar
703,2025-01-03,3,Bom desempenho
703,2023-08-12,3,Precisa melhorar
704,2025-09-23,3,Precisa melhorar
704,2022-07-27,3,Precisa melhorar
704,2025-08-29,5,Precisa melhorar
704,2023-04-09,2,Bom desempenho
705,2025-06-08,3,Precisa melhorar
705,2025-10-18,5,Excelente
706,2024-05-19,3,Precisa melhorar
706,2024-02-22,4,Regular
706,2025-06-21,1,Excelente
707,2023-09-09,1,Precisa melhorar
707,2025-08-31,5,Excelente
707,2025-07-02,3,Excelente
707,2022-05-06,2,Bom desempenho
708,2024-01-30,3,Bom desempenho
708,2023-11-25,3,Regular
708,2025-07-13,1,Regular
708,2025-08-17,2,Excelente
708,2024-05-13,1,Regular
709,2025-05-23,3,Bom desempenho
709,2025-08-03,5,Regular
709,2025-04-01,1,Bom desempenho
710,2025-10-02,1,Bom desempenho
710,2025-07-20,1,Bom desempenho
710,2025-07-16,3,Bom desempenho
710,2025-07-08,2,Bom desempenho
711,2023-05-14,2,Bom desempenho
711,2023-03-27,2,Bom desempenho
711,2025-07-30,3,Regular
711,2025-08-17,3,Bom desempenho
712,2024-05-18,4,Regular
712,2025-04-06,1,Regular
712,2024-07-04,1,Precisa melhorar
713,2025-04-09,2,Regular
713,2025-10-19,3,Excelente
713,2025-10-19,2,Precisa melhorar
713,2024-05-13,3,Regular
713,2025-06-04,2,Bom desempenho
714,2025-10-26,3,Bom desempenho
714,2024-12-28,3,Bom desempenho
714,2025-10-02,5,Regular
715,2025-10-19,2,Precisa melhorar
715,2025-10-08,2,Regular
715,2025-08-30,3,Excelente
715,2025-09-14,1,Bom desempenho
715,2025-10-25,4,Bom desempenho
716,2023-08-11,4,Precisa melhorar
716,2023-07-25,5,Precisa melhorar
716,2022-09-12,3,Bom desempenho
716,2025-04-13,5,Bom desempenho
717,2025-01-24,5,Bom desempenho
717,2025-05-27,3,Precisa melhorar
717,2025-10-27,5,Regular
717,2025-02-23,5,Excelente
717,2025-03-03,2,Excelente
718,2025-10-14,2,Regular
718,2023-12-31,4,Precisa melhorar
718,2024-03-25,4,Bom desempenho
719,2022-11-18,4,Precisa melhorar
719,2024-12-10,2,Excelente
719,2023-02-15,2,Precisa melhorar
719,2023-09-08,1,Precisa melhorar
720,2025-06-12,3,Bom desempenho
720,2022-12-19,5,Excelente
720,2022-02-27,2,Excelente
720,2022-09-16,2,Bom desempenho
721,2025-08-23,4,Excelente
721,2025-08-06,2,Bom desempenho
721,2025-06-13,2,Precisa melhorar
721,2025-08-03,1,Bom desempenho
721,2025-07-27,4,Bom desempenho
722,2023-12-06,4,Precisa melhorar
722,2022-08-23,2,Bom desempenho
722,2023-09-22,1,Bom desempenho
723,2025-09-16,4,Bom desempenho
723,2024-02-13,2,Precisa melhorar
723,2025-09-29,1,Regular
723,2025-01-11,5,Precisa melhorar
723,2025-03-28,4,Excelente
724,2024-01-05,2,Bom desempenho
724,2025-06-01,3,Precisa melhorar
725,2023-05-14,4,Regular
725,2023-05-31,5,Excelente
725,2023-04-20,1,Regular
725,2021-07-29,3,Excelente
725,2022-01-02,2,Bom desempenho
726,2024-11-09,2,Regular
726,2024-01-04,5,Bom desempenho
726,2025-06-19,2,Regular
727,2022-11-01,3,Excelente
727,2022-10-29,2,Precisa melhorar
727,2025-10-07,3,Precisa melhorar
727,2024-07-19,3,Bom desempenho
728,2024-03-14,5,Precisa melhorar
728,2024-12-02,3,Excelente
729,2025-07-19,1,Bom desempenho
729,2025-08-21,2,Regular
729,2025-09-07,4,Precisa melhorar
729,2025-10-08,3,Excelente
729,2025-08-22,3,Bom desempenho
730,2025-04-27,5,Precisa melhorar
730,2025-10-25,3,Excelente
730,2025-07-18,3,Regular
731,2025-03-27,4,Regular
731,2024-10-01,2,Bom desempenho
731,2024-11-20,1,Precisa melhorar
732,2023-06-24,4,Precisa melhorar
732,2024-08-08,1,Regular
733,2024-01-07,4,Regular
733,2024-06-17,1,Regular
734,2025-07-20,1,Precisa melhorar
734,2025-06-03,5,Bom desempenho
734,2025-01-31,5,Bom desempenho
734,2025-07-06,5,Excelente
734,2025-08-06,1,Precisa melhorar
735,2025-03-06,4,Precisa melhorar
735,2025-03-08,4,Precisa melhorar
735,2025-05-15,1,Regular
735,2025-05-30,5,Regular
735,2025-09-30,4,Precisa melhorar
736,2025-03-22,3,Bom desempenho
736,2023-09-18,5,Excelente
737,2025-03-10,5,Excelente
737,2025-10-13,2,Precisa melhorar
737,2025-07-20,1,Precisa melhorar
737,2024-01-26,4,Regular
738,2024-06-30,5,Excelente
738,2025-06-13,5,Regular
739,2024-12-25,5,Precisa melhorar
739,2024-05-01,1,Regular
739,2023-08-04,2,Excelente
739,2023-08-02,4,Precisa melhorar
740,2023-05-03,1,Regular
740,2023-01-12,2,Bom desempenho
741,2024-05-18,3,Regular
741,2025-05-13,4,Precisa melhorar
741,2024-11-20,3,Bom desempenho
742,2024-07-15,2,Excelente
742,2024-01-13,1,Bom desempenho
742,2024-06-13,1,Excelente
742,2024-02-24,2,Bom desempenho
742,2024-11-18,4,Precisa melhorar
743,2024-07-07,2,Regular
743,2025-10-16,4,Bom desempenho
743,2024-05-17,4,Precisa melhorar
743,2023-10-01,4,Regular
744,2024-01-29,1,Bom desempenho
744,2024-02-29,3,Bom desempenho
744,2023-07-08,3,Excelente
744,2023-11-03,4,Regular
745,2023-05-22,5,Excelente
745,2025-03-22,2,Bom desempenho
746,2024-10-18,3,Precisa melhorar
746,2024-02-26,3,Precisa melhorar
747,2024-01-04,3,Regular
747,2024-02-23,2,Excelente
747,2023-01-18,2,Precisa melhorar
748,2022-07-09,2,Excelente
748,2022-08-13,1,Excelente
748,2024-09-30,3,Bom desempenho
748,2023-03-01,2,Regular
749,2022-12-06,4,Regular
749,2025-01-28,2,Regular
749,2025-04-14,1,Regular
750,2024-11-01,2,Excelente
750,2023-11-09,3,Bom desempenho
750,2023-10-20,3,Excelente
750,2025-07-08,2,Precisa melhorar
751,2021-10-15,3,Regular
751,2021-10-24,5,Excelente
751,2025-06-30,5,Bom desempenho
751,2023-10-21,1,Bom desempenho
752,2024-10-10,2,Bom desempenho
752,2022-01-01,2,Regular
752,2024-12-30,5,Bom desempenho
752,2025-08-27,4,Bom desempenho
752,2023-10-31,5,Precisa melhorar
753,2025-09-10,3,Bom desempenho
753,2025-08-16,4,Bom desempenho
753,2025-06-12,3,Bom desempenho
754,2023-02-01,2,Excelente
754,2025-05-25,4,Excelente
754,2022-07-16,3,Regular
754,2022-10-20,1,Regular
755,2025-06-27,1,Regular
755,2025-01-10,2,Precisa melhorar
755,2024-05-13,4,Precisa melhorar
756,2025-09-18,1,Precisa melhorar
756,2025-10-21,1,Regular
756,2025-03-20,4,Bom desempenho
757,2025-07-26,2,Bom desempenho
757,2025-02-23,3,Precisa melhorar
757,2025-04-30,2,Precisa melhorar
758,2024-07-12,1,Bom desempenho
758,2024-05-24,2,Excelente
758,2024-03-24,5,Bom desempenho
758,2025-09-25,4,Excelente
759,2025-10-06,4,Regular
759,2024-10-18,2,Regular
759,2022-02-12,3,Precisa melhorar
759,2023-12-04,4,Regular
760,2025-10-26,5,Regular
760,2025-09-08,4,Bom desempenho
760,2025-10-03,3,Bom desempenho
761,2025-08-29,1,Regular
761,2024-02-10,2,Regular
762,2023-11-17,5,Precisa melhorar
762,2022-04-16,2,Regular
763,2025-06-01,1,Regular
763,2022-12-16,5,Regular
764,2024-06-07,1,Precisa melhorar
764,2025-01-31,4,Regular
764,2025-06-21,4,Bom desempenho
765,2025-04-29,3,Precisa melhorar
765,2025-03-15,1,Excelente
765,2025-02-25,2,Precisa melhorar
765,2024-08-16,3,Excelente
765,2024-11-09,3,Bom desempenho
766,2025-04-24,1,Regular
766,2025-03-07,5,Excelente
766,2025-07-01,3,Regular
766,2025-05-10,4,Regular
766,2025-05-26,5,Bom desempenho
767,2025-03-13,5,Excelente
767,2025-06-06,5,Bom desempenho
767,2025-08-08,5,Precisa melhorar
767,2025-08-12,3,Excelente
768,2025-10-25,3,Excelente
768,2025-10-23,5,Bom desempenho
769,2022-06-22,1,Regular
769,2023-03-13,4,Excelente
769,2022-06-22,3,Bom desempenho
769,2023-11-19,3,Regular
770,2024-11-30,5,Bom desempenho
770,2024-11-11,5,Precisa melhorar
770,2024-05-08,4,Precisa melhorar
770,2024-06-04,2,Excelente
770,2024-05-24,5,Regular
771,2025-04-23,2,Excelente
771,2024-11-28,4,Excelente
771,2025-02-20,4,Precisa melhorar
771,2025-02-14,1,Precisa melhorar
772,2025-07-23,2,Regular
772,2024-05-25,4,Precisa melhorar
772,2025-02-24,1,Regular
772,2023-10-14,4,Precisa melhorar
773,2024-10-08,4,Regular
773,2023-09-15,4,Bom desempenho
773,2024-12-11,2,Regular
773,2022-08-25,5,Excelente
774,2022-04-13,2,Regular
774,2023-11-06,2,Regular
774,2020-12-14,4,Regular
774,2024-11-22,3,Regular
775,2025-05-13,1,Precisa melhorar
775,2025-09-27,3,Regular
775,2025-03-02,3,Excelente
776,2025-06-24,3,Precisa melhorar
776,2023-06-12,3,Precisa melhorar
777,2023-02-16,3,Regular
777,2024-08-02,2,Precisa melhorar
777,2023-11-18,4,Regular
777,2025-06-16,5,Regular
778,2023-11-01,3,Excelente
778,2023-09-26,1,Regular
778,2023-04-19,1,Precisa melhorar
779,2021-12-14,4,Precisa melhorar
779,2021-07-04,1,Precisa melhorar
779,2021-03-19,1,Regular
780,2022-11-18,5,Bom desempenho
780,2025-10-04,1,Precisa melhorar
780,2024-10-31,3,Bom desempenho
781,2024-05-20,4,Precisa melhorar
781,2025-07-03,2,Regular
781,2025-08-02,5,Precisa melhorar
782,2025-10-18,5,Precisa melhorar
782,2025-03-13,4,Bom desempenho
782,2023-12-08,1,Regular
783,2023-10-29,4,Bom desempenho
783,2025-07-24,4,Excelente
784,2025-10-13,2,Excelente
784,2025-10-08,1,Bom desempenho
785,2025-09-13,1,Excelente
785,2024-01-15,2,Precisa melhorar
786,2025-02-23,3,Precisa melhorar
786,2025-06-18,2,Bom desempenho
786,2024-10-19,2,Regular
786,2024-12-27,1,Regular
786,2024-09-05,5,Precisa melhorar
787,2023-01-03,3,Regular
787,2025-02-05,3,Bom desempenho
787,2023-07-30,3,Precisa melhorar
788,2025-03-29,5,Excelente
788,2024-05-20,5,Excelente
788,2024-03-07,3,Regular
788,2025-04-29,3,Regular
788,2023-07-18,4,Excelente
789,2024-06-17,3,Excelente
789,2023-10-02,2,Precisa melhorar
789,2021-10-02,1,Precisa melhorar
789,2024-04-21,1,Regular
789,2023-11-13,3,Bom desempenho
790,2025-05-25,3,Regular
790,2023-08-14,3,Excelente
791,2025-07-17,2,Excelente
791,2025-09-17,4,Regular
791,2025-07-11,3,Precisa melhorar
791,2025-09-03,4,Precisa melhorar
792,2022-06-10,1,Regular
792,2022-11-26,4,Bom desempenho
792,2023-04-13,5,Regular
792,2025-03-31,5,Precisa melhorar
793,2024-04-28,5,Bom desempenho
793,2022-02-10,3,Bom desempenho
794,2024-06-21,3,Excelente
794,2025-04-17,1,Bom desempenho
794,2021-10-28,3,Regular
795,2024-09-10,2,Precisa melhorar
795,2025-03-15,3,Regular
796,2025-01-14,3,Bom desempenho
796,2024-11-26,4,Bom desempenho
796,2024-11-06,5,Precisa melhorar
796,2024-11-12,4,Regular
796,2025-08-29,1,Precisa melhorar
797,2023-08-30,1,Precisa melhorar
797,2024-03-21,4,Excelente
797,2023-02-18,5,Excelente
798,2025-07-20,3,Bom desempenho
798,2024-02-29,3,Excelente
799,2024-06-12,5,Regular
799,2022-11-08,1,Excelente
799,2024-09-21,4,Regular
799,2023-12-30,4,Excelente
800,2023-02-12,4,Excelente
800,2023-05-09,3,Regular
801,2025-10-19,5,Regular
801,2025-06-24,2,Bom desempenho
801,2025-10-18,3,Precisa melhorar
801,2024-02-09,3,Regular
802,2024-04-14,3,Bom desempenho
802,2024-09-19,1,Precisa melhorar
802,2024-06-01,1,Excelente
802,2025-08-13,1,Excelente
803,2025-07-08,5,Precisa melhorar
803,2025-06-06,2,Precisa melhorar
803,2025-04-15,3,Precisa melhorar
803,2024-12-28,4,Bom desempenho
804,2024-07-07,4,Bom desempenho
804,2025-01-15,3,Precisa melhorar
804,2024-08-02,2,Regular
804,2023-06-09,3,Excelente
805,2024-12-21,4,Precisa melhorar
805,2024-03-30,1,Bom desempenho
805,2024-08-30,3,Excelente
806,2025-09-07,2,Precisa melhorar
806,2025-07-09,2,Excelente
806,2024-12-15,5,Bom desempenho
806,2025-05-23,5,Regular
807,2024-12-26,4,Excelente
807,2023-02-24,3,Precisa melhorar
807,2024-11-14,1,Regular
807,2023-06-01,1,Excelente
807,2025-04-03,3,Regular
808,2025-05-13,4,Regular
808,2025-03-24,5,Precisa melhorar
808,2025-07-04,2,Excelente
808,2025-06-19,1,Bom desempenho
809,2024-05-23,4,Excelente
809,2024-01-26,1,Regular
809,2024-10-22,5,Bom desempenho
809,2023-05-28,4,Bom desempenho
809,2024-12-04,2,Regular
810,2025-08-06,2,Bom desempenho
810,2024-11-02,4,Precisa melhorar
810,2025-03-30,3,Excelente
811,2023-11-18,4,Precisa melhorar
811,2023-01-26,1,Bom desempenho
812,2025-10-19,5,Precisa melhorar
812,2025-06-27,3,Regular
812,2025-07-10,5,Precisa melhorar
813,2024-10-26,4,Precisa melhorar
813,2023-06-10,2,Excelente
814,2023-08-26,3,Bom desempenho
814,2025-03-08,3,Bom desempenho
814,2023-01-30,2,Excelente
814,2025-01-13,1,Excelente
815,2023-04-08,2,Precisa melhorar
815,2025-09-04,5,Bom desempenho
815,2023-11-25,4,Regular
816,2025-04-23,1,Excelente
816,2022-12-16,3,Bom desempenho
816,2025-01-26,4,Precisa melhorar
817,2024-07-18,2,Precisa melhorar
817,2024-12-04,2,Excelente
817,2022-08-28,4,Regular
817,2023-02-05,3,Precisa melhorar
817,2024-05-11,4,Bom desempenho
818,2022-10-04,5,Precisa melhorar
818,2024-06-20,1,Bom desempenho
818,2023-08-21,5,Bom desempenho
818,2024-11-04,4,Precisa melhorar
818,2024-01-04,2,Excelente
819,2025-09-10,1,Regular
819,2025-09-04,5,Regular
819,2025-09-05,3,Bom desempenho
820,2025-09-19,2,Regular
820,2025-10-16,5,Bom desempenho
820,2025-10-09,1,Excelente
821,2022-03-24,2,Regular
821,2023-05-11,5,Bom desempenho
821,2025-02-01,2,Regular
821,2025-08-09,1,Excelente
822,2024-12-27,5,Bom desempenho
822,2025-03-04,4,Bom desempenho
822,2024-07-17,3,Excelente
823,2024-06-10,4,Excelente
823,2024-07-09,3,Bom desempenho
823,2024-11-28,4,Excelente
823,2024-05-07,2,Bom desempenho
824,2023-12-25,4,Excelente
824,2024-01-31,1,Excelente
824,2023-08-08,3,Excelente
825,2024-02-23,3,Bom desempenho
825,2024-11-26,3,Excelente
825,2024-07-15,1,Excelente
825,2023-09-20,5,Precisa melhorar
825,2023-06-25,3,Bom desempenho
826,2023-12-20,1,Excelente
826,2025-05-03,2,Bom desempenho
826,2023-05-28,3,Regular
827,2025-10-07,3,Bom desempenho
827,2025-10-22,2,Regular
827,2025-10-16,5,Precisa melhorar
827,2025-10-03,3,Precisa melhorar
828,2022-08-11,2,Regular
828,2024-09-17,4,Precisa melhorar
829,2025-09-29,3,Precisa melhorar
829,2025-07-09,1,Excelente
829,2025-07-12,1,Regular
829,2025-07-30,2,Regular
830,2023-07-29,1,Bom desempenho
830,2023-02-08,5,Precisa melhorar
830,2022-03-20,1,Bom desempenho
831,2023-11-24,3,Bom desempenho
831,2021-10-12,5,Bom desempenho
831,2025-01-14,2,Precisa melhorar
832,2025-02-02,5,Bom desempenho
832,2024-09-29,1,Precisa melhorar
832,2024-11-22,3,Bom desempenho
832,2024-11-05,2,Excelente
832,2023-11-01,5,Precisa melhorar
833,2024-05-07,2,Bom desempenho
833,2023-02-18,5,Excelente
834,2022-10-02,4,Precisa melhorar
834,2025-06-11,5,Excelente
834,2024-01-06,5,Bom desempenho
834,2024-01-30,2,Precisa melhorar
834,2024-10-18,4,Bom desempenho
835,2024-09-10,1,Precisa melhorar
835,2024-04-25,2,Precisa melhorar
835,2025-06-20,1,Bom desempenho
835,2023-09-12,3,Bom desempenho
835,2023-11-30,5,Excelente
836,2023-05-09,2,Precisa melhorar
836,2024-05-12,1,Bom desempenho
836,2024-09-03,3,Bom desempenho
836,2024-07-20,4,Precisa melhorar
836,2025-09-07,5,Regular
837,2025-01-14,3,Bom desempenho
837,2025-01-01,3,Bom desempenho
837,2025-06-27,2,Precisa melhorar
837,2025-08-13,5,Bom desempenho
837,2025-03-24,1,Excelente
838,2025-10-23,1,Precisa melhorar
838,2025-10-05,4,Bom desempenho
839,2024-04-29,4,Excelente
839,2023-11-27,1,Precisa melhorar
839,2021-07-15,3,Precisa melhorar
839,2021-08-29,1,Regular
839,2021-09-03,3,Precisa melhorar
840,2025-01-05,3,Excelente
840,2025-06-13,5,Precisa melhorar
841,2025-04-04,2,Precisa melhorar
841,2025-10-23,1,Bom desempenho
841,2025-07-21,3,Bom desempenho
841,2024-12-06,4,Regular
842,2024-04-12,3,Precisa melhorar
842,2025-10-15,4,Bom desempenho
843,2024-02-04,3,Bom desempenho
843,2025-06-10,5,Bom desempenho
844,2025-10-27,3,Regular
844,2024-01-10,2,Precisa melhorar
844,2025-06-14,2,Precisa melhorar
844,2022-03-25,3,Bom desempenho
844,2022-11-04,4,Excelente
845,2025-08-14,5,Bom desempenho
845,2025-06-27,5,Bom desempenho
845,2025-07-17,2,Regular
845,2025-07-02,3,Precisa melhorar
846,2025-09-22,4,Bom desempenho
846,2022-05-29,5,Regular
846,2024-10-13,2,Excelente
846,2022-05-08,1,Regular
847,2025-04-21,5,Precisa melhorar
847,2024-11-21,4,Excelente
847,2025-05-07,3,Bom desempenho
847,2025-07-28,4,Bom desempenho
848,2023-10-11,1,Excelente
848,2024-07-12,4,Bom desempenho
848,2024-07-15,1,Bom desempenho
849,2024-12-15,4,Excelente
849,2024-05-14,5,Excelente
850,2022-11-09,1,Excelente
850,2022-01-22,2,Bom desempenho
850,2024-02-27,4,Regular
850,2024-07-21,4,Excelente
851,2025-06-18,5,Excelente
851,2025-06-01,3,Bom desempenho
852,2025-04-24,1,Excelente
852,2022-05-16,1,Regular
852,2024-08-10,3,Excelente
852,2025-08-05,2,Regular
853,2023-01-15,4,Excelente
853,2025-05-20,5,Bom desempenho
854,2023-04-03,3,Excelente
854,2023-02-17,3,Precisa melhorar
855,2023-04-04,3,Bom desempenho
855,2024-12-01,5,Regular
855,2024-07-27,5,Bom desempenho
855,2023-10-29,1,Regular
855,2023-02-02,4,Bom desempenho
856,2024-06-18,3,Precisa melhorar
856,2024-09-20,4,Precisa melhorar
856,2023-11-29,2,Precisa melhorar
856,2024-04-23,2,Bom desempenho
856,2024-10-17,5,Regular
857,2024-06-20,5,Bom desempenho
857,2023-12-11,3,Excelente
858,2024-03-20,4,Excelente
858,2025-03-24,2,Excelente
858,2023-07-29,2,Bom desempenho
858,2024-02-15,2,Bom desempenho
859,2025-10-18,4,Excelente
859,2023-06-01,2,Precisa melhorar
859,2024-09-11,3,Excelente
860,2024-12-14,5,Regular
860,2025-06-06,2,Regular
860,2025-08-14,1,Excelente
861,2023-12-12,5,Bom desempenho
861,2024-04-23,4,Regular
861,2024-10-08,3,Precisa melhorar
862,2022-12-12,2,Bom desempenho
862,2024-12-01,2,Precisa melhorar
862,2022-11-04,1,Precisa melhorar
863,2024-10-12,3,Precisa melhorar
863,2025-07-04,4,Regular
863,2024-01-24,2,Excelente
864,2021-03-25,1,Regular
864,2025-02-14,1,Bom desempenho
865,2021-09-27,4,Excelente
865,2022-04-26,2,Excelente
865,2021-08-15,4,Regular
866,2024-03-14,1,Bom desempenho
866,2025-08-18,3,Excelente
866,2025-07-05,1,Precisa melhorar
867,2025-10-15,2,Regular
867,2025-09-20,5,Precisa melhorar
868,2025-09-26,5,Bom desempenho
868,2023-03-20,1,Precisa melhorar
868,2024-12-13,2,Excelente
868,2025-02-20,2,Excelente
868,2025-04-18,4,Precisa melhorar
869,2025-07-02,4,Regular
869,2023-05-31,3,Excelente
869,2024-04-26,5,Excelente
870,2023-09-06,4,Precisa melhorar
870,2024-02-13,1,Excelente
870,2022-11-26,5,Regular
871,2025-10-21,4,Excelente
871,2023-12-11,1,Precisa melhorar
871,2025-06-29,4,Precisa melhorar
871,2025-09-18,3,Bom desempenho
872,2023-01-22,5,Bom desempenho
872,2023-04-13,2,Bom desempenho
872,2023-12-01,2,Bom desempenho
873,2023-12-17,5,Precisa melhorar
873,2023-06-14,2,Precisa melhorar
874,2025-07-31,2,Regular
874,2025-03-08,1,Bom desempenho
874,2025-10-21,5,Excelente
875,2023-05-07,3,Regular
875,2024-03-23,3,Bom desempenho
875,2022-02-23,5,Bom desempenho
875,2025-06-18,5,Bom desempenho
876,2024-06-21,2,Bom desempenho
876,2023-11-26,2,Bom desempenho
877,2024-01-21,3,Regular
877,2025-08-29,3,Regular
877,2022-05-06,2,Precisa melhorar
877,2023-12-10,4,Excelente
878,2025-09-25,5,Bom desempenho
878,2025-09-28,5,Regular
878,2025-09-26,1,Precisa melhorar
878,2025-09-29,4,Precisa melhorar
878,2025-09-23,2,Excelente
879,2025-09-27,1,Excelente
879,2024-07-17,2,Regular
879,2024-01-06,5,Bom desempenho
879,2024-07-20,1,Regular
879,2023-06-09,3,Excelente
880,2025-10-06,4,Regular
880,2025-05-11,4,Regular
881,2025-03-25,3,Bom desempenho
881,2025-07-29,3,Excelente
882,2022-06-30,5,Regular
882,2022-09-15,2,Bom desempenho
882,2022-11-25,4,Excelente
882,2022-11-30,2,Excelente
883,2025-03-27,2,Excelente
883,2025-06-26,4,Regular
883,2025-04-12,2,Precisa melhorar
883,2025-09-21,3,Precisa melhorar
884,2025-05-08,4,Precisa melhorar
884,2025-05-25,5,Precisa melhorar
884,2025-08-28,5,Regular
884,2025-08-03,1,Regular
884,2025-09-16,2,Excelente
885,2023-12-06,4,Bom desempenho
885,2023-03-22,2,Regular
886,2021-04-20,5,Precisa melhorar
886,2024-05-11,1,Regular
886,2024-12-12,4,Regular
887,2022-04-15,2,Precisa melhorar
887,2021-12-25,5,Regular
888,2025-08-09,2,Bom desempenho
888,2025-02-12,5,Excelente
888,2025-10-03,5,Precisa melhorar
889,2023-12-08,5,Regular
889,2023-05-13,4,Excelente
889,2023-05-07,3,Excelente
889,2023-05-25,2,Excelente
890,2024-01-17,3,Bom desempenho
890,2024-08-21,4,Regular
890,2023-04-16,2,Precisa melhorar
890,2023-04-22,2,Bom desempenho
890,2023-12-27,3,Regular
891,2025-10-16,3,Excelente
891,2025-09-24,5,Bom desempenho
891,2025-09-23,3,Regular
892,2024-11-14,5,Bom desempenho
892,2025-04-15,4,Regular
892,2023-10-30,3,Precisa melhorar
892,2025-10-04,3,Regular
892,2024-08-12,5,Excelente
893,2025-04-26,3,Precisa melhorar
893,2024-06-21,3,Bom desempenho
894,2025-08-05,4,Excelente
894,2025-10-08,3,Precisa melhorar
894,2025-07-03,5,Regular
895,2023-06-27,4,Excelente
895,2021-10-12,1,Bom desempenho
896,2023-01-24,5,Excelente
896,2022-12-22,5,Precisa melhorar
896,2023-06-19,3,Bom desempenho
896,2023-09-17,4,Precisa melhorar
896,2023-03-23,1,Excelente
897,2024-06-16,4,Excelente
897,2025-01-10,3,Precisa melhorar
897,2024-12-29,2,Precisa melhorar
897,2024-05-20,1,Regular
897,2024-07-18,3,Bom desempenho
898,2023-05-02,5,Precisa melhorar
